fcu_oveTSup_u,fcu_oveFan_u,zon_reaTRooAir_y,zon_weaSta_reaWeaTDryBul_y,time
299.5932119131538,0.7609221203771446,296.7245016421965,269.54166666666663,29064600
291.5932119131538,0.8496068467776391,292.80620364223887,269.61917438271604,29064900
298.71296752203955,0.9943079193351524,295.52620430726614,269.69691358024687,29065200
296.090373620225,0.7943079193351523,294.60032295786607,269.771875,29065500
304.090373620225,0.5943079193351524,296.9642389992256,269.84104938271605,29065800
296.090373620225,0.3943079193351523,294.8326761523776,269.9014274691358,29066100
303.12309119354467,0.5943079193351524,296.79200168707,269.95,29066400
295.94135261266314,0.3943079193351523,294.8601748993175,269.9916666666666,29066700
301.2890116140296,0.5098761394422335,296.0410229719556,270.0333333333333,29067000
293.2890116140296,0.3608636581122801,294.06903360836435,270.075,29067300
301.2890116140296,0.3655537903282864,295.36492923229093,270.1166666666666,29067600
309.2890116140296,0.3625601378800794,297.70906455088743,270.1583333333333,29067900
301.85190733111835,0.5460179262587739,297.36341438018627,270.2,29068200
293.85190733111835,0.4597367616195836,294.84765210039114,270.2416666666666,29068500
301.85190733111835,0.6557187765103142,297.1173188566472,270.2833333333333,29068800
307.7608846192244,0.622803078278522,299.7107086870146,270.325,29069100
299.7608846192244,0.42280307827852204,297.5010564699452,270.3666666666666,29069400
291.7608846192244,0.2941086266401383,295.02068763396005,270.4083333333333,29069700
299.7608846192244,0.0941086266401383,295.0653704378906,270.45,29070000
291.7608846192244,0.2941086266401383,294.1775659864719,270.4916666666666,29070300
285.4549394093144,0.43471257949656505,291.9337939794093,270.5333333333333,29070600
293.4549394093144,0.6176901321512971,293.5112357800963,270.575,29070900
298.07458951476684,0.817690132151297,296.03747903278776,270.6166666666666,29071200
293.16802844418123,0.820492620272628,294.4796828119962,270.6583333333333,29071500
296.76403702630165,0.620492620272628,295.65255574775193,270.7,29071800
298.9624479594146,0.4204926202726279,296.5177566285546,270.7416666666666,29072100
306.9624479594146,0.5675559345477311,299.84008859512664,270.7833333333333,29072400
298.9624479594146,0.7675559345477312,298.1839044897532,270.825,29072700
306.9624479594146,0.8843999016203355,301.64870196202463,270.8666666666666,29073000
307.2681076478142,0.9950840726585983,302.7553388074113,270.9083333333333,29073300
303.1576385333611,0.7950840726585984,300.8913811995615,270.95,29073600
310.748607914932,0.5950840726585984,302.9019603079099,271.0079237891738,29073900
302.748607914932,0.7950840726585984,300.89993277087666,271.0952279202279,29074200
310.748607914932,0.9582519127451224,304.4922033018415,271.20721153846154,29074500
305.02325055063847,0.7582519127451224,302.3088087092713,271.33917378917374,29074800
302.6871503778917,0.5582519127451224,300.76769198353685,271.4864138176638,29075100
295.6142331749484,0.3582519127451224,298.4067683886922,271.6442307692308,29075400
303.6142331749484,0.1582519127451224,298.8832031934759,271.80792378917374,29075700
295.6142331749484,0.1066793312214001,298.3337698009831,271.972792022792,29076000
303.6142331749484,0.3057588969229289,299.40043794541714,272.1341346153846,29076300
295.6142331749484,0.4446950085362255,297.98923851333853,272.2872507122507,29076600
303.6142331749484,0.6446950085362255,300.2731455574988,272.42743945868943,29076900
295.6142331749484,0.4446950085362255,298.33553154394696,272.54999999999995,29077200
303.6142331749484,0.24469500853622553,299.4461135696728,272.6614494301994,29077500
300.5391006026782,0.2590951686292543,299.3985061794239,272.77158767158767,29077800
308.5391006026782,0.2999760978754493,301.01968968129955,272.88063811188806,29078100
300.5391006026782,0.4999760978754493,300.0999653313751,272.9888241388241,29078400
292.5391006026782,0.2999760978754493,298.2587224618542,273.0963691401191,29078700
289.60235055218413,0.4999760978754493,296.15822512793375,273.20349650349647,29079000
297.539573543316,0.2999760978754493,297.94508346112235,273.3104296166796,29079300
297.9566723278372,0.4999760978754493,298.61323169894587,273.41739186739187,29079600
291.8482000540587,0.2999760978754493,297.7348266344202,273.5246066433566,29079900
291.92181145232337,0.4999760978754493,296.81033981564974,273.6322973322973,29080200
295.8625703396925,0.4662911886335312,297.77994428405185,273.7406873219373,29080500
303.8625703396925,0.2662911886335312,299.77359787193166,273.85,29080800
295.8625703396925,0.4662911886335312,298.70024393553405,273.9718171296296,29081100
303.8625703396925,0.43894509843471885,300.5960283832617,274.11367845117843,29081400
295.8625703396925,0.23894509843471887,299.5354498193449,274.2697443181818,29081700
295.2647325320569,0.1546582884068943,299.34205061046003,274.4341750841751,29082000
288.4238494091399,0.2633440735072715,297.8422027839228,274.6011311026936,29082300
296.4238494091399,0.1352180217079076,298.878633941418,274.7647727272727,29082600
304.4238494091399,0.24512822244771398,300.39951066455586,274.9192603114478,29082900
296.4238494091399,0.445128222447714,299.2738323190571,275.0587542087542,29083200
291.0582295348101,0.24512822244771398,298.4304506726557,275.1774147727273,29083500
292.80430858366543,0.445128222447714,297.7522743804421,275.26940235690233,29083800
300.80430858366543,0.6451282224477141,299.89495342891337,275.3288773148148,29084100
296.548391136868,0.445128222447714,299.19396675091514,275.35,29084400
304.548391136868,0.24512822244771398,300.637652954008,275.3288773148148,29084700
297.95487887497484,0.445128222447714,299.8154050830387,275.26940235690233,29085000
305.95487887497484,0.24512822244771398,301.10558572316944,275.1774147727273,29085300
297.95487887497484,0.1434685662712218,300.44655280583004,275.0587542087542,29085600
300.1274757428432,0.3434685662712218,300.36934748695865,274.9192603114478,29085900
308.1274757428432,0.4208332477404165,302.3771369867584,274.7647727272727,29086200
301.21035700318964,0.6208332477404166,301.1630905069991,274.6011311026936,29086500
309.21035700318964,0.4832775984763928,303.16788563767284,274.4341750841751,29086800
301.21035700318964,0.2832775984763928,301.4988607999451,274.2697443181818,29087100
301.51039274306464,0.3251607450806123,300.973038581662,274.11367845117843,29087400
300.2778107785615,0.5251607450806124,300.462653747067,273.9718171296296,29087700
303.37786459296024,0.3251607450806124,300.9391342753793,273.85,29088000
303.5595570544021,0.5251607450806124,301.3772549246448,273.7406481481481,29088300
295.5595570544021,0.4271009463508178,299.2276409252621,273.63215488215485,29088600
303.5595570544021,0.2271009463508178,300.18258633389223,273.52431818181816,29088900
310.13292749112367,0.4271009463508178,302.53819798768245,273.416936026936,29089200
305.7054367053252,0.6271009463508179,302.42296829186563,273.3098063973064,29089500
300.0807320876134,0.6043322672970841,300.4551612402617,273.20272727272726,29089800
298.33188483209267,0.40433226729708405,299.48078235844565,273.0954966329966,29090100
306.33188483209267,0.3311807324546101,300.8822919110283,272.98791245791244,29090400
298.33188483209267,0.23160161027761167,299.7195773846093,272.8797727272727,29090700
290.33188483209267,0.1173188954137447,298.63433551986395,272.77087542087537,29091000
296.22715023517344,0.3173188954137447,298.2978689040607,272.6610185185185,29091300
295.025064937072,0.4901125971576833,297.54813477636714,272.54999999999995,29091600
303.025064937072,0.6599395788282232,300.043690917411,272.4265972222222,29091900
301.2610210697355,0.6060099553569341,299.9102240116736,272.2833333333333,29092200
293.6452413051768,0.6305974978931045,297.1309779576056,272.125625,29092500
301.6452413051768,0.775059624231061,299.51663325217925,271.95888888888885,29092800
298.8372718035496,0.956426338063368,298.8207153142889,271.7885416666666,29093100
296.26681423718,0.7564263380633678,297.5852008617679,271.62,29093400
304.26681423718,0.6774562433160264,300.3334435898324,271.4586805555556,29093700
306.74679924190053,0.4774562433160264,301.1666227716292,271.31,29094000
308.67890816297233,0.2774562433160263,301.043285512299,271.179375,29094300
307.58190886500887,0.45600169946536717,301.48776429909225,271.0722222222222,29094600
301.8977326625456,0.6560016994653672,300.2705489372493,270.9939583333333,29094900
309.8977326625456,0.7563270045379108,303.200811161871,270.95,29095200
304.4096311304272,0.5563270045379107,300.98510711720274,270.92499999999995,29095500
312.4096311304272,0.4214132026405023,302.13417482474944,270.9,29095800
309.0114657490891,0.3836072397309035,301.41624176678687,270.875,29096100
301.0114657490891,0.5836072397309036,299.47922195689665,270.85,29096400
300.70397414621664,0.6349597923354348,298.92590695749766,270.825,29096700
292.70397414621664,0.4349597923354347,296.31805210771654,270.79999999999995,29097000
300.70397414621664,0.23495979233543468,297.1532164844122,270.775,29097300
292.70397414621664,0.4349597923354347,295.66698992452683,270.75,29097600
300.70397414621664,0.6349597923354348,297.7632574497632,270.725,29097900
293.5990626728235,0.4349597923354347,295.99154759319885,270.7,29098200
301.5990626728235,0.3898264081896733,297.45875026466217,270.67499999999995,29098500
295.895932971004,0.2216992872245513,296.5887968879025,270.65,29098800
298.7443114769346,0.42169928722455124,296.9074196245583,270.625,29099100
290.7443114769346,0.5950542498408683,294.40879520217584,270.6,29099400
289.9324903395786,0.3950542498408683,293.950839998548,270.575,29099700
286.9700240707594,0.1950542498408682,293.88555651436644,270.54999999999995,29100000
294.9700240707594,0.3950542498408683,294.88709051955607,270.525,29100300
293.83589719032,0.5950542498408683,294.7514679241918,270.5,29100600
301.83589719032,0.3950542498408683,296.7860400627329,270.475,29100900
305.8471813486989,0.4438292729129084,298.5773348098537,270.45,29101200
310.56000041275144,0.4902230379927081,300.5645815758575,270.42499999999995,29101500
302.56000041275144,0.2902230379927081,298.48026480520633,270.4,29101800
310.33594720783896,0.4902230379927081,300.52237249265056,270.375,29102100
312.91452215445696,0.2902230379927081,300.3940675294665,270.35,29102400
304.91452215445696,0.4902230379927081,299.53985289947536,270.3197916666666,29102700
296.91452215445696,0.3832071243619208,297.1061225526218,270.2805555555555,29103000
292.209637872455,0.3047676022438769,295.3126377108978,270.234375,29103300
294.21201607728403,0.504767602243877,294.9105514967265,270.18333333333334,29103600
302.21201607728403,0.3047676022438769,296.4533378301981,270.1295138888889,29103900
302.8626138826646,0.4940920196905271,297.7412557904812,270.075,29104200
306.6906199425719,0.6940920196905271,299.9929432121581,270.021875,29104500
298.6906199425719,0.4940920196905271,297.48229050887903,269.9722222222222,29104800
294.04750755999106,0.44186928783795343,295.4710764362049,269.928125,29105100
298.74760409035616,0.2418692878379535,295.7172486197881,269.89166666666665,29105400
306.74760409035616,0.44186928783795343,298.2705069937401,269.8649305555556,29105700
312.0227613378157,0.2928575623128121,299.2231336179123,269.85,29106000
304.0227613378157,0.4928575623128121,298.6994701795741,269.8482638888889,29106300
296.0227613378157,0.6928575623128121,296.1694003285171,269.8583333333333,29106600
304.0227613378157,0.8928575623128122,299.1787708951327,269.87812499999995,29106900
311.1455422734398,0.8919666203285722,302.81063640445404,269.9055555555555,29107200
303.1455422734398,0.6919666203285721,299.76001872291283,269.93854166666665,29107500
309.45042819010393,0.8919666203285722,302.27488206740003,269.975,29107800
301.45042819010393,0.9514657929778462,299.2823494684579,270.0128472222222,29108100
307.0912932088611,0.7514657929778461,300.7700502427339,270.04999999999995,29108400
299.0912932088611,0.5514657929778461,297.8306030707903,270.084375,29108700
307.0912932088611,0.7514657929778461,300.4299501134498,270.1138888888889,29109000
299.0912932088611,0.5514657929778461,297.71151807513195,270.13645833333334,29109300
293.34671022805713,0.3514657929778461,295.40879096447094,270.15,29109600
300.1994538562672,0.1514657929778461,295.51596185960256,270.1583333333333,29109900
292.90491557670435,0.3514657929778461,294.4429643357495,270.16666666666663,29110200
300.90491557670435,0.22859276051422078,295.3997974640676,270.17499999999995,29110500
300.7578703327369,0.42859276051422074,296.3580602635296,270.18333333333334,29110800
292.7578703327369,0.6285927605142209,294.2209043579005,270.19166666666666,29111100
291.925952665204,0.42859276051422074,293.55911535749567,270.2,29111400
299.925952665204,0.5376467388005557,295.77533449603567,270.2083333333333,29111700
303.71435319306767,0.3376467388005557,296.7342153925127,270.21666666666664,29112000
295.71435319306767,0.5376467388005557,295.29102022088114,270.225,29112300
303.71435319306767,0.3609646946199332,296.6560977483659,270.2333333333333,29112600
301.7645059259286,0.5407077250313062,297.1505854178791,270.2416666666666,29112900
302.8368091868683,0.3407077250313061,296.95704506974,270.25,29113200
305.53488752066977,0.5407077250313062,298.39035236595447,270.2583333333333,29113500
309.72560556512553,0.510886169070179,299.923081073493,270.26666666666665,29113800
301.72560556512553,0.7108861690701791,298.3320260986613,270.275,29114100
307.3381323663085,0.8683292675950407,300.73245125942736,270.2833333333333,29114400
308.18053884371216,0.6793664807942287,300.86466590350886,270.29166666666663,29114700
310.0732537882061,0.8793664807942287,302.4105141980192,270.29999999999995,29115000
302.0732537882061,0.6793664807942288,299.1069409697884,270.30833333333334,29115300
296.1330320980732,0.4793664807942288,296.231171773407,270.31666666666666,29115600
304.1330320980732,0.6793664807942288,298.4217603972137,270.325,29115900
296.1330320980732,0.48508517512648697,295.95065917775787,270.3333333333333,29116200
295.5197370833918,0.685085175126487,295.0089941728618,270.34166666666664,29116500
303.5197370833918,0.485085175126487,297.0559929606224,270.35,29116800
298.9267955254753,0.685085175126487,296.5323959835456,270.35300925925924,29117100
297.35726545884097,0.885085175126487,295.9389505397531,270.34629629629626,29117400
305.35726545884097,0.685085175126487,298.67109833829755,270.33124999999995,29117700
308.3792397914644,0.885085175126487,301.1816270221162,270.30925925925925,29118000
305.6683690203856,0.685085175126487,299.9784159373135,270.28171296296296,29118300
303.6114028799543,0.775612027630972,299.2171460513571,270.25,29118600
305.0899109961279,0.575612027630972,299.05757251754164,270.21550925925925,29118900
304.3279404786141,0.3756120276309719,298.0845149331219,270.17962962962963,29119200
311.92709873085954,0.2609604077504607,298.58411617819803,270.14374999999995,29119500
303.92709873085954,0.3440192600856696,297.6704053307998,270.10925925925926,29119800
300.2586150074054,0.5440192600856697,296.92571629481444,270.07754629629625,29120100
292.2586150074054,0.7389111328028407,293.7834017095548,270.04999999999995,29120400
300.2586150074054,0.5389111328028406,295.75486671666835,270.025,29120700
304.9022503906356,0.3389111328028406,296.7652312905414,270.0,29121000
310.3360283489708,0.1389111328028406,296.5138754270937,269.975,29121300
302.3360283489708,0.3389111328028406,296.4001636107139,269.95,29121600
308.11377607143584,0.1389111328028406,296.10837457301704,269.92499999999995,29121900
300.11377607143584,0.3389111328028406,295.7459339294579,269.9,29122200
292.11377607143584,0.2902540471214788,293.88714878614167,269.875,29122500
298.8998324279002,0.4902540471214788,295.0426767608722,269.85,29122800
290.8998324279002,0.4843470149025196,292.9599841327181,269.825,29123100
290.1600687391264,0.46270444412836553,292.1372179866992,269.79999999999995,29123400
298.1600687391264,0.2627044441283656,293.4950996199313,269.775,29123700
306.1600687391264,0.3718231936118845,296.1568471817615,269.75,29124000
298.1903356152529,0.5718231936118845,295.47662177948195,269.72265625,29124300
306.1903356152529,0.3718231936118845,296.83227454837134,269.6909722222222,29124600
302.602493239057,0.1718231936118844,295.60213693841445,269.65546874999995,29124900
294.602493239057,0.1931028607212717,294.1282444916801,269.6166666666666,29125200
291.83795121843684,0.3931028607212717,292.90643754422223,269.57508680555554,29125500
299.83795121843684,0.47949760218067256,294.78325369496514,269.53125,29125800
296.96620376377155,0.6498740313773709,294.72074550085114,269.4856770833333,29126100
304.0896826574655,0.7152908466648732,297.55874922085627,269.43888888888887,29126400
301.9608364433538,0.9152908466648733,297.8343501313201,269.39140625,29126700
309.9608364433538,0.7152908466648733,300.476832770769,269.34375,29127000
301.9608364433538,0.5152908466648733,297.7222640492165,269.2964409722222,29127300
293.9608364433538,0.7152908466648733,294.38677543959847,269.25,29127600
301.3419408802064,0.7585581743735449,296.62194639663585,269.2047743055556,29127900
309.3419408802064,0.851348199217638,300.6838562806984,269.16041666666666,29128200
301.3419408802064,0.651348199217638,297.8102872801581,269.11640624999995,29128500
293.3419408802064,0.4513481992176379,294.4519318129707,269.0722222222222,29128800
301.3419408802064,0.651348199217638,296.3007371146936,269.02734375,29129100
309.3419408802064,0.4513481992176379,298.3703759793986,268.98125,29129400
301.3419408802064,0.2513481992176379,296.25076063659367,268.9334201388889,29129700
303.19909669664287,0.3889432603727965,296.3812195896199,268.8833333333333,29130000
307.174700481013,0.5889432603727964,298.50724237669306,268.83046875,29130300
299.174700481013,0.7508366666307491,296.58051098881106,268.77430555555554,29130600
298.86319394419763,0.8361291219469947,296.13956328732297,268.7143229166666,29130900
306.86319394419763,0.6361291219469947,298.584250683477,268.65,29131200
308.3558311955184,0.4361291219469946,298.59551502857965,268.5833333333333,29131500
300.3558311955184,0.2997241705078018,296.2415455940318,268.51666666666665,29131800
301.64209198811545,0.2693065796474596,295.51550362994874,268.45,29132100
304.0860820389799,0.3718858839618398,296.19130772165033,268.3833333333333,29132400
296.6940468803583,0.5718858839618399,294.82026440480763,268.31666666666666,29132700
304.6940468803583,0.7667137871316579,297.94003094143017,268.25,29133000
296.6940468803583,0.5667137871316579,295.252614570576,268.18333333333334,29133300
302.10767340464247,0.6023056902223318,296.44411387773283,268.1166666666666,29133600
297.56912147450754,0.40230569022233176,294.8970666660938,268.04999999999995,29133900
300.07269190885035,0.5688371624225893,295.49534535666885,267.9833333333333,29134200
292.07269190885035,0.6799505822383318,292.8286966752094,267.91666666666663,29134500
300.07269190885035,0.7516889237226394,295.4403567225108,267.85,29134800
294.89998198091354,0.8392628402687359,293.9124999881767,267.77760416666666,29135100
298.9156423050933,0.9618527052496922,295.5890525888031,267.6958333333333,29135400
306.9156423050933,0.7618527052496924,298.7675283222531,267.6078125,29135700
305.7555684774784,0.5618527052496924,298.2022957361611,267.51666666666665,29136000
297.7555684774784,0.3618527052496924,295.3601361049733,267.42552083333334,29136300
289.7555684774784,0.5618527052496924,292.0493047134848,267.3375,29136600
297.7555684774784,0.5215004507633704,293.643094109783,267.25572916666664,29136900
293.89558704634527,0.7215004507633704,292.9293081383049,267.18333333333334,29137200
301.89558704634527,0.5215004507633705,295.14016814469096,267.1234375,29137500
301.1368370488007,0.7215004507633704,296.1234888766903,267.07916666666665,29137800
293.1368370488007,0.6167388609932591,293.22147555851257,267.0536458333333,29138100
292.72718210410284,0.4167388609932591,292.2595611910609,267.04999999999995,29138400
300.72718210410284,0.6167388609932591,294.8503581170397,267.0703125,29138700
292.72718210410284,0.4167388609932591,292.7308374272049,267.11249999999995,29139000
300.44133266826555,0.5943907256338196,294.75462367680194,267.1734375,29139300
301.614723677807,0.3943907256338195,294.91158443499853,267.25,29139600
298.34995211454327,0.5943907256338196,294.5996777794202,267.33906249999995,29139900
290.34995211454327,0.3943907256338195,292.0184104303743,267.4375,29140200
298.34995211454327,0.1943907256338195,292.39105609194445,267.54218749999995,29140500
306.18429911837853,0.3943907256338195,295.18033347286746,267.65,29140800
313.0911831626855,0.5943907256338196,299.44869160058664,267.7578125,29141100
305.0911831626855,0.3943907256338195,297.1600673626773,267.86249999999995,29141400
300.1096591188432,0.4064610955595704,295.40751940853374,267.9609375,29141700
305.66474901255344,0.2064610955595704,294.97259770879464,268.04999999999995,29142000
309.59853204085925,0.4064610955595704,297.0658047770689,268.1333333333333,29142300
302.9760348800276,0.6064610955595704,296.81863503690033,268.21666666666664,29142600
294.9760348800276,0.4064610955595704,294.00838530573964,268.29999999999995,29142900
287.6098894588265,0.20646109555957032,291.74713011926195,268.3833333333333,29143200
290.9990968114825,0.4064610955595704,291.2116677003432,268.46666666666664,29143500
290.73249929120124,0.4411289659431151,290.928548468796,268.54999999999995,29143800
298.73249929120124,0.3242851915912661,292.5417359216832,268.6333333333333,29144100
306.73249929120124,0.1242851915912661,293.0260911405762,268.71666666666664,29144400
298.73249929120124,0.1270414227103428,292.50067233568467,268.79999999999995,29144700
290.73249929120124,0.3270414227103428,291.3870886783405,268.8833333333333,29145000
295.3173960972954,0.5270414227103428,292.4073243215583,268.96666666666664,29145300
303.3173960972954,0.5488749100020738,295.3965530473656,269.04999999999995,29145600
302.65400980324813,0.668249520153017,296.89376558141305,269.12812499999995,29145900
307.4205656543488,0.4682495201530169,298.0208948401751,269.1972222222222,29146200
299.4205656543488,0.668249520153017,296.56826632031635,269.259375,29146500
291.4205656543488,0.8174082650904306,293.06299416092764,269.31666666666666,29146800
296.3899674965302,0.6174082650904307,294.2898392960741,269.37118055555555,29147100
304.3899674965302,0.4174082650904306,296.5919181613125,269.42499999999995,29147400
310.2568540036575,0.6174082650904307,300.1119278856712,269.48020833333334,29147700
309.8762945589327,0.4174082650904306,299.8511049194279,269.5388888888889,29148000
301.8762945589327,0.5154349011722796,298.1636650453377,269.603125,29148300
300.2398520834015,0.466336687446923,297.25606665278497,269.67499999999995,29148600
308.2398520834015,0.4030422964543508,298.9331870645953,269.7565972222222,29148900
300.2398520834015,0.3024765000777111,297.3913783154435,269.85,29149200
292.2398520834015,0.5024765000777112,294.744663609102,269.9565972222222,29149500
295.7186340495069,0.3493159568527442,294.9537787944722,270.075,29149800
303.7186340495069,0.1536185537275733,295.8970384271565,270.203125,29150100
296.37489157361495,0.3536185537275734,295.63472886748724,270.33888888888885,29150400
292.742742753103,0.5536185537275734,294.47213955128706,270.48020833333334,29150700
300.742742753103,0.6180532684824797,297.05245676287785,270.625,29151000
292.742742753103,0.6962455358784209,294.76882370362966,270.7711805555556,29151300
295.8789062592163,0.4962455358784208,295.43382238019024,270.91666666666663,29151600
290.90379977574275,0.2962455358784208,294.64768254576654,271.059375,29151900
298.90379977574275,0.2714580641124893,295.9811514266318,271.1972222222222,29152200
297.24057805362463,0.47145806411248936,296.39251811242343,271.328125,29152500
294.9687615479118,0.3131881228176491,296.0411837222064,271.45,29152800
289.19463446145534,0.1136265391208399,295.643683679108,271.56666666666666,29153100
297.19463446145534,0.1690120939797876,296.2683395996217,271.68333333333334,29153400
301.51126184560786,0.3690120939797877,297.7224189795453,271.79999999999995,29153700
293.51126184560786,0.5690120939797877,296.01346433791167,271.91666666666663,29154000
297.0192359739208,0.5160740632263976,296.77645209799414,272.0333333333333,29154300
289.0192359739208,0.5716974770479408,294.338355485897,272.15,29154600
297.0192359739208,0.3716974770479408,296.29079110367286,272.26666666666665,29154900
289.0192359739208,0.5716974770479408,294.3373696812626,272.3833333333333,29155200
297.0192359739208,0.3716974770479408,296.41960289771345,272.5,29155500
297.2095135932556,0.5716974770479408,297.2720304466224,272.6166666666666,29155800
289.2095135932556,0.3716974770479408,295.6641174327713,272.7333333333333,29156100
297.2095135932556,0.48469154507142964,297.1735892166228,272.85,29156400
297.4787173379809,0.305803740266807,297.7875443122015,272.96666666666664,29156700
289.4787173379809,0.49670395280631385,295.6036628449085,273.0833333333333,29157000
297.4787173379809,0.2967039528063139,297.3655668369571,273.2,29157300
289.4787173379809,0.3126397137931732,296.41322898736007,273.31666666666666,29157600
290.8173846348269,0.20959704441525542,296.8057929475274,273.43333333333334,29157900
289.1068470987561,0.3389057795677515,296.1503000968464,273.54999999999995,29158200
297.1068470987561,0.5389057795677514,297.74253057357885,273.66666666666663,29158500
292.3261336800253,0.7389057795677514,296.1990376463911,273.7833333333333,29158800
296.2822698501254,0.5389057795677514,297.6112694685852,273.9,29159100
304.2822698501254,0.5596141894530885,300.674168196425,274.01666666666665,29159400
304.9170349343832,0.7596141894530886,302.1344519315953,274.1333333333333,29159700
307.6018332038766,0.5596141894530886,303.153551589118,274.25,29160000
309.80451103227364,0.7596141894530886,304.92137890714145,274.3567925347222,29160300
308.036130696585,0.5607235990218509,304.28300966063046,274.4456597222222,29160600
300.036130696585,0.5669071969232086,301.48407783134,274.5193359375,29160900
302.0175535934674,0.3669071969232085,301.40311822188266,274.5805555555555,29161200
298.89368604024406,0.5669071969232086,300.49078411629904,274.63205295138886,29161500
290.89368604024406,0.3669071969232085,298.6152725276922,274.6765625,29161800
297.4568857700598,0.375510007940147,299.5843970671818,274.71681857638885,29162100
289.4568857700598,0.575510007940147,296.9913365235996,274.7555555555556,29162400
297.4568857700598,0.3755100079401469,299.1114722886092,274.7955078125,29162700
289.4568857700598,0.575510007940147,296.924770254891,274.8394097222222,29163000
288.4417539710377,0.3755100079401469,297.030121826226,274.8899956597222,29163300
296.4417539710377,0.575510007940147,298.7267056945863,274.95,29163600
288.4417539710377,0.7755100079401469,295.7033468597257,275.0158141121032,29163900
296.4417539710377,0.575510007940147,298.4466983202257,275.08196924603175,29164200
288.4417539710377,0.3755100079401469,297.5697759726649,275.14840959821424,29164500
296.4417539710377,0.3531691882394285,299.25552055498287,275.21507936507936,29164800
298.7881620574557,0.5531691882394285,300.2344808273338,275.2819227430556,29165100
291.9607160981777,0.3531691882394285,299.1930676341946,275.3488839285714,29165400
299.9607160981777,0.5531691882394285,300.6694869072738,275.41590711805554,29165700
301.2734652469761,0.7531691882394285,301.5039356009479,275.4829365079365,29166000
298.9720521323328,0.7115884804706383,300.84373194548186,275.54991629464286,29166300
294.9006925313874,0.5115884804706383,299.70894996930843,275.6167906746032,29166600
302.9006925313874,0.3733486807526315,301.7022706525334,275.683503844246,29166900
294.9006925313874,0.4858044396260913,300.09924185654273,275.75,29167200
292.90978598051834,0.2858044396260913,299.92329036679047,275.83227306547616,29167500
300.90978598051834,0.4858044396260913,301.3780526915857,275.94032738095234,29167800
307.3249981807867,0.5137267120560384,303.6988140635385,276.06512276785713,29168100
299.3249981807867,0.6166782269453299,301.789121326074,276.197619047619,29168400
300.1124387058892,0.49469218748058086,301.7542804851521,276.32877604166663,29168700
292.9962648593332,0.4714762196564887,299.77764272989543,276.44955357142857,29169000
296.80422326224937,0.6714762196564887,299.9287277659124,276.5509114583333,29169300
300.8899585665778,0.4714762196564887,301.5051623686307,276.6238095238095,29169600
298.0585650459213,0.47581555955065935,301.15050795763165,276.6592075892857,29169900
306.0585650459213,0.2758155595506594,302.8867441113457,276.6480654761904,29170200
298.0585650459213,0.47581555955065935,301.5632299406296,276.5813430059524,29170500
296.53081809413123,0.5975855198029862,300.45350416550264,276.45,29170800
298.9288456117671,0.3975855198029862,301.21062865209603,276.2833333333333,29171100
300.8652792470552,0.3749800072716011,301.91673748589164,276.1166666666666,29171400
294.0715529812287,0.4576458920816594,300.19360641884987,275.95,29171700
298.8079215876021,0.5419619263267229,300.88642885502327,275.7833333333333,29172000
301.5055161831036,0.65731521031372,301.88931716793127,275.6166666666666,29172300
309.5055161831036,0.85731521031372,305.5343744663487,275.45,29172600
301.5055161831036,0.6573152103137201,302.9413727126065,275.2833333333333,29172900
293.5055161831036,0.518272867484314,299.9805321480831,275.1166666666666,29173200
289.15014899415803,0.5917845010730333,297.5155191544529,274.95,29173500
297.15014899415803,0.7917845010730333,299.27713556046945,274.7833333333333,29173800
289.15014899415803,0.5917845010730334,297.1941962995552,274.6166666666666,29174100
297.15014899415803,0.3917845010730333,299.4174666644972,274.45,29174400
296.46780356609474,0.23416311132417217,300.1549108235324,274.2833333333333,29174700
304.46780356609474,0.4341631113241721,302.0437728994557,274.1166666666666,29175000
296.46780356609474,0.3781136050418215,300.5893664638619,273.95,29175300
303.29005737496584,0.1781136050418215,301.4396628042026,273.7833333333333,29175600
308.32352115747653,0.3781136050418215,303.1018012843168,273.6166666666666,29175900
300.32352115747653,0.4065935047288133,301.68472173180106,273.45,29176200
292.32352115747653,0.6065935047288133,298.3021063890936,273.2833333333333,29176500
300.32352115747653,0.4085856811706122,300.05147034277354,273.1166666666666,29176800
292.32352115747653,0.6085856811706123,297.7728924693271,272.95,29177100
300.32352115747653,0.4085856811706122,299.75657659133424,272.7833333333333,29177400
300.6671501022981,0.3649804329480574,300.4046867223976,272.6166666666666,29177700
292.6671501022981,0.5649804329480574,297.9580447113376,272.45,29178000
300.6671501022981,0.7569772785996515,300.0137384302487,272.26354166666664,29178300
292.76268807191764,0.5569772785996514,297.7943281611493,272.0444444444444,29178600
299.89784804969054,0.3569772785996514,299.3610134317456,271.803125,29178900
294.2019415370464,0.2849947832937645,298.73336244101506,271.54999999999995,29179200
300.38874670352965,0.48499478329376455,299.77048969671506,271.2954861111111,29179500
305.82954971695966,0.6697794098637523,302.07809458314387,271.04999999999995,29179800
307.96769220933544,0.46977940986375233,302.7431497417834,270.82395833333334,29180100
308.519976994528,0.2697794098637522,302.37664784988743,270.62777777777774,29180400
310.77759318655694,0.2618120552487568,302.5882136884005,270.47187499999995,29180700
302.77759318655694,0.4618120552487568,301.4589410293486,270.3666666666666,29181000
294.77759318655694,0.2618120552487568,299.5547114336579,270.3225694444444,29181300
